SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
1065,7,27844,141,8,NULL,"0,00",10:57.2,KJ3DN40VGG6XTGW8MDL9
1066,7,36241,451,10,NULL,"0,00",33:45.4,KUH2KWBVCYATRIZL5RYX
1067,13,51465,1,14,NULL,"0,00",38:32.2,MV4DE6O1SG63Z0OMA38O
1068,13,72577,6,19,NULL,"0,00",14:58.7,4IV42YWMGMMCPYZCP5PN
1069,19,50549,258,13,NULL,"0,00",09:11.8,JH4PRIAZVNP8CHC88C8R
1070,2,24351,11,7,NULL,"0,00",18:42.8,BUJRA1O9LXJ04K1QEAFL
1071,17,72804,127,19,NULL,"0,00",07:34.9,LYW3CGN3GSHWF8NKYHHL
1072,3,70832,59,18,NULL,"0,00",16:48.1,AP677XAIU1S5SQVNNXK1
1073,8,86109,91,22,NULL,"0,00",35:14.0,4514PCE6GTY0WB8PV5JC
1074,16,27887,87,8,NULL,"0,00",43:43.2,LRPQMIRXBJWKK5K52IKW
1075,7,46665,128,12,NULL,"0,00",57:18.8,E8U5WFMYRS0OJJDCE2UM
1076,16,78853,215,20,NULL,"0,00",04:26.3,491FB5NJTNZF97JULQ24
1077,14,47778,381,13,0.2,"0,00",51:47.2,JRWW0M7TOFQA29YTPL9Y
1078,10,26128,13,7,NULL,"0,00",06:42.0,Y418ABUHTBRHALI4JAJG
1079,16,18594,438,5,NULL,"0,00",21:24.3,47857YK1V5T6KLNUNQBC
1080,11,86736,5,22,NULL,"0,00",12:20.2,V4YTSNGO6AQIOTXS22CA
1081,13,29825,200,8,0.2,"0,00",38:41.1,X6XBQ0VAVK84E83ACFA4
1082,9,27560,285,7,NULL,"0,00",22:37.7,PV3NWRP2KNY2VXX0H1NL
1083,22,19976,60,6,NULL,"0,00",19:36.3,AQHD9KTIQN1538BUNU95
1084,23,87813,345,23,NULL,"0,00",30:19.3,BW92JB59UDNJXF4LAM6V
1085,6,25652,357,7,NULL,"0,00",24:15.7,U0WWRPL6U7DF6YT8BQ9O
1086,20,13641,251,4,NULL,"0,00",12:25.6,VADM6T68D739OHVC5SLJ
1087,18,80715,185,21,0.2,"0,00",54:10.8,05A3RGBDYWW7BYQJALWF
1088,5,48325,416,13,NULL,"0,00",57:51.6,G0A6IHXV6YO45V43JFCV
1089,15,90854,382,23,NULL,"0,00",47:07.7,EA61CI5TV6O45J5ZW8YD
1090,14,89709,175,23,NULL,"0,00",03:57.4,SY7352LFQ6KJ22P345YS
1091,12,78961,332,20,0.2,"0,00",52:22.7,ARZZZCZ4M6DIDLBZY7GK
1092,2,56288,365,15,NULL,"0,00",NULL,404K3GFWS20LGH7836QL
1093,23,65717,307,17,NULL,"0,00",05:23.4,4Z61OGD46YI7N6QUFVVK
1094,13,48378,177,13,NULL,"0,00",57:23.0,U4DXW44QU1PY3Z1YJE01
1095,23,13128,156,4,NULL,"0,00",58:23.1,L4HDTBHDOAV13AUS4SC9
1096,10,18640,173,5,NULL,"0,00",12:51.3,CXS9K6OWWGUJG80VJ3TN
1097,15,35609,420,10,0.1,"0,00",49:37.3,5RTWZP65EMORD97P494S
1098,17,79966,432,21,0.2,"0,00",09:31.4,ST1IN1UXKOJM165YCKHI
1099,9,39929,433,11,0.2,"0,00",36:16.6,HU6R2ZT6FTOUVDXSECNB
1100,22,44280,318,12,NULL,"0,00",20:09.9,TX45C21QRONARAYURL21
1101,20,81442,353,21,NULL,"0,00",56:31.2,5UUR6T86Y8T6INW1LPWS
1102,6,68895,395,18,NULL,"0,00",11:04.5,O50K42YXMQLAHO2AD69S
1103,4,3372,377,1,NULL,"0,00",16:56.4,TGU48N2T5V699HPU72R9
1104,17,88620,300,23,0.2,"0,00",20:56.2,BH7V0ZTR8IMZWUO6GVFW
1105,17,34763,139,9,NULL,"0,00",33:33.9,HVF077CG64IJBHZM88N8
1106,18,35605,129,10,0.2,"0,00",08:09.0,XCJADM1NQ6BC4TMSVSSH
1107,18,733,176,1,NULL,"0,00",34:21.7,1E3FLDOJ8MRO2KIVQULB
1108,1,91135,358,24,NULL,"0,00",31:15.5,FX667ODUCFVRQVYFVR9C
1109,1,16481,396,5,0.1,"0,00",19:34.0,IJKO193W4X65ILGX8EPB
1110,10,60088,402,16,NULL,"0,00",17:02.3,V7VWBPKGV2CYOXDMI5E9
1111,22,25885,353,7,0.1,"0,00",50:18.4,7HOL89HIMDK1DMCORQJJ
1112,20,76305,61,20,NULL,"0,00",42:36.5,9UU6TO3AQ8A1RNP6A2F2
1113,12,35231,302,9,NULL,"0,00",07:46.4,8PSXBA0XQEVQHYMUFELE
1114,12,38759,113,10,0.1,"0,00",06:58.1,W5AZMZNHHN3HJ0528ID2
1115,21,57716,55,15,NULL,"0,00",46:03.4,ZTEBAP2CVOUNPCKIYOBD
1116,1,32716,360,9,0.2,"0,00",42:23.9,9QR8YXHR6W7CUWBVNBAK
1117,19,88473,7,23,0.1,"0,00",07:22.3,LZ9TTOLKAT2OXQ2N2CRL
1118,12,31297,252,8,NULL,"0,00",46:49.9,PRNBUF8MAD0SAORHF48V
1119,23,19935,230,6,NULL,"0,00",09:58.8,W24NX687LYIZJW7MHY9C
1120,10,14204,343,4,0.2,"0,00",57:35.4,ZG1WM1B5M8JPESPIOX80
1121,13,54285,267,14,NULL,"0,00",58:31.6,PEISRSJVY5ZJ8XM2RB4X
1122,8,3140,37,1,NULL,"0,00",39:34.6,YQZ943I3T11CI91J3U9S
1123,21,80482,77,21,NULL,"0,00",NULL,O2J65V2FWM33DROIIMO0
1124,5,59599,83,16,NULL,"0,00",40:40.6,44Y6QNLINGV4R9OF3Y7F
1125,13,44149,131,12,NULL,"0,00",27:51.0,WEX94HC1K7LRIJXLZF7H
1126,15,16517,214,5,NULL,"0,00",05:14.5,958YMIZ2FOHK38P0XL68
1127,3,5116,205,2,0.2,"0,00",26:20.0,389C9PRT3JZYQN9PAIZD
1128,18,37732,367,10,0.1,"0,00",02:11.5,4J47EB7L2T19F5XYLCS8
1129,16,14760,384,4,NULL,"0,00",19:25.0,B4HMCLGAN26VIYP55UEK
1130,21,28026,407,8,0.1,"0,00",36:51.0,1QXOBHBRO565PSFMK1PQ
1131,1,43245,248,11,NULL,"0,00",30:52.0,EQVEW77SGIDO0AEJX144
1132,20,66572,401,17,NULL,"0,00",07:41.5,YWZPT59JLSPTWMZ2AE93
1133,2,84959,33,22,NULL,"0,00",54:54.9,8NSHPI03M0LLSFUVO32Y
1134,17,73073,120,19,NULL,"0,00",15:30.5,UPOU3NFGMMU1KQ9683M9
1135,14,5295,104,2,NULL,"0,00",46:32.1,YS384647MB75PDY4MLUL
1136,7,59689,257,16,NULL,"0,00",24:53.1,0DRK8PLOFZFPSWWLMYHA
1137,5,24188,361,7,NULL,"0,00",01:15.7,ZBMVUCA2LISNTYFCNWHJ
1138,5,30116,212,8,NULL,"0,00",21:44.7,7BSGWG1I0MDBD024PDCA
1139,6,53050,207,14,NULL,"0,00",01:41.5,THN1ZYH8Y2ZQQS0UEXV9
1140,12,88807,228,23,NULL,"0,00",46:02.3,LVECGXC8YI49XDT5FXIJ
1141,3,12908,75,4,0.1,"0,00",22:10.3,2KDKN729AGG028M8PI04
1142,18,88340,280,23,NULL,"0,00",49:54.0,ZJVGTE6PZZDP9IA1RTQA
1143,4,31845,21,9,NULL,"0,00",41:10.1,N2O9U56XQFIFA31I4TSV
1144,5,30767,432,8,NULL,"0,00",34:36.8,BG3ASQC7XOAU1BG67Y9Z
1145,16,63824,275,17,NULL,"0,00",40:49.3,8KVAYF8INZXFDCLKY2FU
1146,15,2656,271,1,NULL,"0,00",56:49.2,TQ8K8RLBWVJVS2W80TA4
1147,14,21058,63,6,0.1,"0,00",21:20.9,9OCFNZUM8VU52FTNPQNM
1148,12,26958,194,7,NULL,"0,00",44:36.3,R3EJL9PCX84P1J1V5KRQ
1149,16,89421,122,23,0.1,"0,00",58:25.3,NZOQQM3KA3NHHILXV2Q5
1150,23,79171,249,21,NULL,"0,00",11:19.6,ANPF1WRRJ5VVH33PSVML
1151,14,28927,166,8,NULL,"0,00",15:59.1,N4H8J1GY9I1LGCCZAPQC
1152,4,4312,168,2,NULL,"0,00",05:29.0,QXRL0FH7373JHNJ87HVA
1153,17,60032,203,16,NULL,"0,00",02:47.4,ANUA0QRQI5V9YW6QMILZ
1154,23,25725,90,7,NULL,"0,00",59:32.7,6AX2YPTQ27V20GAXB0OP
1155,10,88755,52,23,NULL,"0,00",38:41.2,K189JRCHLZ9A23CW711Y
1156,13,78303,317,20,NULL,"0,00",21:38.3,GY07XGWTAIW9AM9PSFYG
1157,8,87172,319,23,NULL,"0,00",16:56.6,G8MRYDY14YNRG4382LAG
1158,22,42533,294,11,0.1,"0,00",30:24.0,AHC1RG36FM3HRZQDGY3Y
1159,4,44471,170,12,NULL,"0,00",49:05.4,6K9ITI5HQTN0K5Q9Q6WU
1160,2,18247,377,5,NULL,"0,00",15:41.7,OCK9P4DUMN7HW4X3IYYX
1161,15,30489,377,8,NULL,"0,00",07:13.9,OSFG7TZ4QR63XH7O83DS
1162,23,61761,262,16,NULL,"0,00",05:57.5,46FIN1T678XX60K4TIBE
1163,8,76376,426,20,NULL,"0,00",14:56.7,VV0EZMPEAUL50KL0XJR5
1164,4,87215,441,23,NULL,"0,00",54:24.5,IJ95QHNKFL1EY8BE4NE4
1165,9,16843,155,5,NULL,"0,00",48:42.1,XDBR5FY4VYJ8SCCR8851
1166,2,58073,404,15,0.1,"0,00",09:20.8,U9JR2C9LTVC05L5XDK2O
1167,19,90106,29,23,NULL,"0,00",55:23.6,KMI56VZNVF93Y24S032P
1168,18,60918,183,16,NULL,"0,00",27:05.9,1267MR6TUN2CDAM1LWHA
1169,21,33464,10,9,NULL,"0,00",21:14.4,YG3X6J05DHZZXJJBXJ4S
1170,14,96786,250,25,NULL,"0,00",42:04.9,0R7QLSIQE7LEK2M3AG75
1171,19,8529,451,3,NULL,"0,00",44:47.8,H62CFQ2QODCH3YPV7LQI
1172,15,58357,247,15,NULL,"0,00",20:39.3,YAELDGX7N2WM7IK4D61F
1173,6,77007,46,20,NULL,"0,00",05:40.8,QT8XH4W82VGN7JWOR1A5
1174,12,29887,2,8,NULL,"0,00",00:47.6,1AGUVF4RTFP2F8G5NWC0
1175,7,1296,269,1,0.2,"0,00",47:48.5,K7FZZZOGM4RAHOJR2LPS
1176,18,64705,440,17,NULL,"0,00",07:41.4,9GRLSAFI35X4JH21VWFG
1177,4,70055,17,18,NULL,"0,00",17:21.6,6AYRYJWDKBM8IARND7P8
1178,16,49715,98,13,NULL,"0,00",04:57.7,IYT6X7HQ7OAB525TUTQI
1179,13,94534,261,24,NULL,"0,00",59:51.2,IUBW06BDIOP7DNC4L0CF
1180,21,41494,313,11,0.2,"0,00",31:01.8,DMCXC7MUJEYPS04IAX05
1181,1,94219,152,24,NULL,"0,00",43:53.6,P0K3SESO8TE3H47YZOYP
1182,15,76917,12,20,NULL,"0,00",41:43.8,YARILN8MB3B9AOLSTKST
1183,3,47070,245,12,NULL,"0,00",03:46.2,ALKMAVWJB81GTQQSL6RK
1184,17,34349,136,9,NULL,"0,00",08:05.4,XP2T7GM5535VDOP7VBSB
1185,7,97859,241,25,NULL,"0,00",20:51.8,0UASGYV07E184DVIS3EA
1186,21,38934,80,10,NULL,"0,00",25:23.0,54VKG11LPUY9YXUR0QIQ
1187,4,6541,198,2,NULL,"0,00",04:54.1,XP4N8BTO38D1OUPE70WU
1188,2,59234,395,15,NULL,"0,00",55:22.2,IJ3Z5G0QSCWJ97FRX8Q7
1189,7,83078,69,22,0.2,"0,00",36:49.3,MMK7A24DSQLWQF60O2UT
1190,2,25752,240,7,NULL,"0,00",24:53.8,AVGIFNAMAS5MHVXIRVEV
1191,23,71277,391,19,NULL,"0,00",07:56.5,ZMAMIS9Q85VEYBQ3PUEU
1192,6,80415,67,21,NULL,"0,00",30:51.7,HYG99J9IW7GXLB96VXV1
1193,1,84405,43,22,0.1,"0,00",32:39.3,1M98IK6E20Z1LHOUC88Z
1194,4,34803,282,9,NULL,"0,00",45:59.8,CXFGC0HXTXJSVGB70QZ2
1195,21,58318,303,15,NULL,"0,00",38:48.4,U7HVZTKBION1NPPUS6JO
1196,3,49907,266,13,NULL,"0,00",16:12.8,92G9Q1CNBI8X3HQXKD6W
1197,10,11965,306,4,0.1,"0,00",34:57.3,A8WQ7QMC8KFENL40M8S8
1198,1,43389,33,11,NULL,"0,00",46:45.5,66E4J8YW7SDRUYTKIJBQ
1199,20,13925,277,4,NULL,"0,00",45:54.8,3XTIGWLXY4EOY32HLNIN
1200,15,5752,323,2,NULL,"0,00",31:28.5,1R2MTMAG3PGHD38KL3BC
1201,20,11310,243,3,NULL,"0,00",01:25.6,8OY3WUR2WWS2U16QWN9A
1202,20,58899,332,15,NULL,"0,00",54:14.9,VEX6KZTX0J6AHT23JWRJ
1203,15,92253,184,24,NULL,"0,00",23:21.9,6SOFJ22TPG21ID90WBUX
1204,2,91394,325,24,NULL,"0,00",16:20.4,WCMRC83NDQHR2OM9R1XR
1205,4,70643,250,18,NULL,"0,00",26:31.8,A348YFS3MKWM89F1N6TY
1206,22,69329,371,18,NULL,"0,00",55:19.9,CPKAGPNR4AX52M9HIETB
1207,22,26064,123,7,NULL,"0,00",59:48.2,Q5K5TE673V4TWYDKYHQ4
1208,5,30145,201,8,NULL,"0,00",01:59.8,IAZG6N5K5R0MMMJZ5NAH
1209,16,24430,274,7,NULL,"0,00",NULL,0FSC5NWWKW2688ULOMQ0
1210,15,24050,64,7,NULL,"0,00",11:44.2,Y3469CTKSUFNSHV731Z9
1211,9,8249,300,3,NULL,"0,00",30:59.8,KVXGEEPEG1KGW2BO6VB2
1212,15,37457,222,10,NULL,"0,00",04:16.7,R1MIFQZDLLQQZD76QVY4
1213,10,46758,33,12,NULL,"0,00",11:58.9,BTV6WFJJX5O6BSTBXZNP
1214,7,2978,310,1,NULL,"0,00",30:32.7,VFTPWO3HG0DY5G8QCJBF
1215,2,22788,226,6,NULL,"0,00",18:03.6,NF2JNKEVSWAE5FD2GZQG
1216,1,52331,366,14,0.1,"0,00",31:48.1,H4A85CLKLFBA670Q683P
1217,21,14691,18,4,NULL,"0,00",25:30.2,N42JZ0UOVJKZT6BRBH8T
1218,15,42028,291,11,NULL,"0,00",02:11.3,7GY4Z7DBAQNQFT07O6BQ
1219,20,88115,200,23,NULL,"0,00",06:51.2,QWQBC1PZUQUWAGO4F0SH
1220,12,76669,76,20,0.2,"0,00",33:32.7,KSX8DCBKMBW2FGJ7SM6O
1221,21,51533,206,14,NULL,"0,00",23:19.1,GZST4DB395I8I53T2ZOD
1222,17,30873,86,8,NULL,"0,00",04:26.7,8FYTUZ4WMDMT04S5E8ZZ
1223,11,76600,114,20,NULL,"0,00",00:01.4,C5EUXBGEQNHAX8KU0AD6
1224,19,7713,223,2,NULL,"0,00",50:16.6,NSWFH1AONQPEXV9JZXOO
1225,15,25510,312,7,NULL,"0,00",56:20.5,WQ4I3W8AEYLS9PDHEF95
1226,13,26873,385,7,NULL,"0,00",34:08.4,2WSVZCBA0COIQR2SWE52
1227,14,72712,205,19,NULL,"0,00",13:56.1,8R3LO5V2LHEIQTTBM3JW
1228,2,42204,216,11,NULL,"0,00",48:00.0,EMW9JYBPH143DT4PAB7G
1229,15,70329,152,18,NULL,"0,00",19:41.0,FUA0ZX8G9AL6CU56C57K
1230,5,50149,3,13,NULL,"0,00",21:59.2,3GAEDZOMCSCFSYRM9K02
1231,9,52740,134,14,NULL,"0,00",31:35.7,7QIX0ZZIX5ZWUCEZLLYK
1232,4,26666,437,7,NULL,"0,00",32:44.1,XI9QJVEJ2L6H4VPRHC0P
1233,20,35791,273,10,NULL,"0,00",30:36.1,FMCJYMCMNY2IFA897H3K
1234,22,88783,391,23,0.2,"0,00",19:03.0,UKTFQGO849XVQHVW6L81
1235,2,30184,70,8,NULL,"0,00",28:22.7,FN3YOKHHAVW44K1J475O
1236,5,35320,272,9,NULL,"0,00",29:36.1,JO5NPSCC0VUJ2FXPG1W6
1237,23,83424,280,22,NULL,"0,00",49:38.6,TE0QLXUD1E3DIVYYBZR5
1238,1,54435,373,14,0.2,"0,00",18:21.8,902L243TO59HNPA4X3VI
1239,13,62466,338,16,NULL,"0,00",47:25.8,YHR5JJZR5151LJEY4JSQ
1240,8,28530,322,8,0.2,"0,00",41:33.6,D8TVV5OUEWWN5AIAFIK4
1241,22,12870,409,4,NULL,"0,00",25:32.0,I34F16W5SJ2RFL8XAOEB
1242,22,75155,450,20,0.2,"0,00",25:34.8,R58EG9VNP17LHU4PFTZS
1243,10,34804,121,9,0.1,"0,00",02:54.3,LCTVPPAD5T6T5RYV1LX0
1244,16,59028,5,15,0.2,"0,00",43:38.0,2IU5XQ48UVEJ85TEJQJL
1245,17,17504,392,5,NULL,"0,00",05:49.5,J71SC36UE82R6IUZPSZ5
1246,8,33820,170,9,NULL,"0,00",20:37.1,BYSAWM5GHUDF7JATDKNX
1247,20,33658,34,9,0.2,"0,00",55:57.7,FNBR2MYFTYKF5798IGH1
1248,18,81428,186,21,NULL,"0,00",00:19.0,WDPBYZJ6C7B8QWAGIUZ6
1249,3,12016,57,4,NULL,"0,00",14:35.6,OWT01B0KU45W0I9MG3NF
1250,20,5987,390,2,NULL,"0,00",14:11.6,HQ87FBYR0LHUC8HVBXNI
1251,6,35216,248,9,NULL,"0,00",13:18.2,H35BPD1T1RCRS65KTM02
1252,19,68697,15,18,NULL,"0,00",14:01.5,UIO1OARQ55ZWNZN2VPYX
1253,4,54033,285,14,NULL,"0,00",28:06.1,YU53K1CBHBMGSNKH9129
1254,8,36016,202,10,NULL,"0,00",13:12.8,WLCU57IHXW24UVOJX48F
1255,17,52978,117,14,NULL,"0,00",22:35.7,NUDFUC2LLNVOU28S9EUU
1256,3,79196,157,21,NULL,"0,00",27:01.9,JEKCXRVYBXTTN8QZEAUF
1257,9,81059,219,21,NULL,"0,00",01:24.3,C96F0TGQOPELL3GS3WL7
1258,19,84540,414,22,NULL,"0,00",03:58.3,9P1V7TITU3ZEW75DWXXF
1259,10,65885,13,17,NULL,"0,00",27:01.4,N8F724A6BE98A2J4KSZX
1260,14,43770,318,12,NULL,"0,00",42:12.0,ULE6OWBE6YNREMHMN4P7
1261,9,95377,167,25,NULL,"0,00",12:35.7,JPQ6M4L8C4YHBSN01D8Y
1262,20,82619,359,21,NULL,"0,00",07:19.9,4GMGWF2IXOAQ9BWO01RP
1263,14,58576,50,15,NULL,"0,00",40:07.2,UTO92TTMMRG8UE93QQOJ
1264,12,73041,271,19,0.1,"0,00",40:00.6,EGNR2HRC0BG9M9MX6TM8
1265,7,70069,382,18,NULL,"0,00",40:08.5,BWTHFWNKAB25FGC1I0C2
1266,6,80342,316,21,NULL,"0,00",58:15.7,LF0Z84M6JW2BU2KTAML4
1267,18,1666,401,1,0.2,"0,00",33:40.6,Q0D36T9VOTA6MQHTH6S0
1268,12,56735,95,15,NULL,"0,00",52:55.9,QE0ULDS77DQYIUFMV1AC
1269,5,71553,240,19,NULL,"0,00",02:10.1,U3S57C20SGT3DZLD9LGG
1270,20,86228,406,22,NULL,"0,00",48:27.5,GGJ73V16M5HN3WB7PD0P
1271,1,67667,86,18,NULL,"0,00",42:09.5,FXXU4UT8MFUVMDM9X3H1
1272,20,59016,98,15,NULL,"0,00",07:08.3,6BBGA3A6J8FRG1JLDZ08
1273,2,78322,406,20,NULL,"0,00",14:45.5,0PMRGIOYR9JOE8LMETRJ
1274,12,59586,331,16,NULL,"0,00",25:17.6,27E46C3NK4GSV6MPOULL
1275,14,63799,119,17,NULL,"0,00",08:00.8,SZW21TXZY59PVXH8N96L
1276,23,75137,209,20,NULL,"0,00",57:44.3,742WI2ZWQZ6XUA8H25I5
1277,8,94828,417,25,NULL,"0,00",01:32.4,LY73084G0KEZXKUT6IRX
1278,19,17572,110,5,NULL,"0,00",16:23.3,852R0N9QL4NFLM6VSITV
1279,2,88969,284,23,0.2,"0,00",NULL,PFRYWPEOVMR8MDT4C0KV
1280,8,90449,142,23,NULL,"0,00",44:27.1,FFRKCXOYD0X2MIQBT3XU
1281,17,91975,351,24,NULL,"0,00",35:43.4,PIV7Z9CQGH80Q900DKRQ
1282,19,90043,19,23,NULL,"0,00",38:10.7,ILT60U3TIWM0OQWVCCOB
1283,22,30189,160,8,NULL,"0,00",13:37.1,XIO1W9PBFI54C7X11ZF9
1284,18,64342,214,17,NULL,"0,00",33:24.4,XLL01I34173FHK2544KD
1285,22,14933,208,4,0.2,"0,00",05:29.4,3DGVBJZTBD91BZX31UQM
1286,13,82803,120,21,NULL,"0,00",08:40.9,EA2PUMUWWVUWEU744QZ4
1287,23,71392,152,19,NULL,"0,00",17:34.2,PUTD6L412AURCP2E6GX5
1288,13,98535,72,25,NULL,"0,00",04:38.0,FIF5X4QYX3RHVPG9BO0P
1289,5,35805,274,10,NULL,"0,00",17:23.3,TLZ5254QX91ZD9CE89GE
1290,23,49748,365,13,NULL,"0,00",56:27.3,5639GZM5USWF2LXF0VZM
1291,19,53020,54,14,NULL,"0,00",01:20.8,ZUPIIF4U3FJBROFWVL5H
1292,5,97643,319,25,NULL,"0,00",28:11.9,2G5JBOEZ8DHRW5BEQXKH
1293,15,87309,360,23,NULL,"0,00",45:40.3,RDD3AXII49U5LWEKZ6RP
1294,22,18696,21,5,NULL,"0,00",51:20.5,U12KVI3I5OKZAB3RF0QW
1295,23,31913,156,9,NULL,"0,00",05:13.8,44NMA9XURRTSFXBAJFEE
1296,2,29010,51,8,NULL,"0,00",28:57.9,ZL95ALASJ50SFQWFYK96
1297,9,16580,400,5,NULL,"0,00",18:12.1,DWR7VDRGWLBIF4JDHZNM
1298,21,60523,303,16,NULL,"0,00",45:27.6,7LTZZ6EVLU58CLOHXF7J
1299,9,87718,75,23,0.1,"0,00",22:53.7,MKOAZLD1GLLJM5BY8V7C
1300,12,35921,76,10,NULL,"0,00",03:29.5,BQ593JUVJKG3QL14O0L1
1301,13,32154,222,9,NULL,"0,00",07:33.8,49KPQFDJOJ06QBTI1V2I
1302,9,75683,391,20,NULL,"0,00",46:56.5,W14FVK9TKVMBQ6HLKD3H
1303,14,9876,399,3,NULL,"0,00",03:01.8,V1GX097LN4IIP77F9UU3
1304,7,24547,103,7,0.2,"0,00",58:08.9,4NEU05CXHIY1S10OHVB2
1305,20,37079,304,10,NULL,"0,00",26:08.1,WQ3T0Y95AI9DMQD22Z4V
1306,9,74960,151,19,NULL,"0,00",32:02.1,6MKHW57RSZJ1I7WA1Z62
1307,18,89135,62,23,0.2,"0,00",06:09.9,7ZPN6BMMFV67JQ4JC4T2
1308,15,93207,407,24,0.2,"0,00",59:16.0,IJPC4JGR10YSXZMVTPUK
1309,18,70976,84,18,0.2,"0,00",02:48.5,C3DUYGSROVD0DOGZA2R6
1310,18,76601,361,20,NULL,"0,00",05:12.0,DV8EMRINIEYH95GCI52O
1311,19,83127,193,22,0.1,"0,00",24:51.4,C5LRJA6VJN2E9Z84FCO9
1312,14,63488,110,17,NULL,"0,00",25:29.5,6GEI3J0NSWPHV0QMN2HC
1313,17,94331,131,24,NULL,"0,00",45:00.9,ZQV3Z5773SDEW6O69FQ6
1314,3,74195,323,19,0.1,"0,00",19:31.2,RRDWEZIHSA7XA7QJE4ES
1315,21,50555,419,13,NULL,"0,00",51:18.0,O4B2YU1GDMR5K8ZH7L6P
1316,13,5334,148,2,NULL,"0,00",04:01.2,BH6HLZXNUBCDS2N2TG5G
1317,22,52431,200,14,NULL,"0,00",58:58.6,EOFRQYR17J72PDM4LDV3
1318,19,92993,288,24,0.1,"0,00",33:55.5,JAFSR6CFE419OXTQPU06
1319,13,58108,64,15,NULL,"0,00",34:37.8,NS4A2O1X729C8UD0ZYSF
1320,17,86026,263,22,NULL,"0,00",31:19.7,SE6T1GSDWIUX7WIAHPHA
1321,6,8951,164,3,NULL,"0,00",22:34.4,62RWF2GQPW7RZUEXH078
1322,5,1891,330,1,0.1,"0,00",53:37.7,AKFF1YVPI9B44MBFWMEB
1323,7,20930,274,6,NULL,"0,00",16:17.4,7LN5713DZO92YVHCHD3L
1324,6,21805,327,6,NULL,"0,00",56:28.5,6NWNV82IKDTXW3YRAUXS
1325,1,33209,353,9,NULL,"0,00",00:49.3,IK115QU3F9AQM0YRHBT0
1326,20,68784,220,18,NULL,"0,00",20:15.6,FBG42SJK7I6TOO3ULPI8
1327,6,70466,190,18,0.2,"0,00",56:29.2,44I693Z0SI4RG38KW3YB
1328,3,59626,385,16,NULL,"0,00",15:47.8,8Q4XYCVWVMARGA6XYTOJ
1329,13,27674,175,8,0.1,"0,00",09:31.8,E0217KU9OMKXWWDE9AR4
1330,12,34789,68,9,NULL,"0,00",56:19.8,XWTZ0T1NYA9SXTQ2VQR0
1331,14,58558,261,15,0.1,"0,00",49:48.7,6ZQUJDTJPIWEHH3917RS
1332,10,34306,115,9,NULL,"0,00",12:16.7,QBA5Y2NCDKZ3GQW25GF8
1333,10,28614,35,8,0.2,"0,00",38:38.7,9SCDGCMSUJ080GOGOKB5
1334,14,53049,208,14,0.1,"0,00",12:53.9,BXXA1Q66VQBJJGJXRIP0
1335,18,58296,373,15,NULL,"0,00",36:53.3,I0ZVF98MGW43VXUF2ELF
1336,8,16292,413,5,NULL,"0,00",48:46.9,YTPOHZ4IX2L4OTXXFLHY
1337,6,80168,73,21,NULL,"0,00",35:08.9,FT6GNIPHP34KWK796Y94
1338,16,5642,57,2,NULL,"0,00",15:28.2,JTJY74XHNT4H2JZI8TGF
1339,22,27264,363,7,NULL,"0,00",07:16.2,7YHKR8PO8N7UFV0NHGER
1340,14,38733,57,10,NULL,"0,00",33:27.3,1AZ3U17QX5SO3BV2EFV7
1341,19,92428,58,24,NULL,"0,00",02:31.0,E5XNMNZVQD2N16OHGX7I
1342,8,76944,198,20,NULL,"0,00",18:18.2,AIE5CJ4K30IK6N41G7D7
1343,19,27560,440,7,NULL,"0,00",01:49.5,7RQ0156KXIOPW3NJHA3U
1344,11,57964,366,15,NULL,"0,00",12:11.3,NCK3UJKG0QUA23QO4AEY
1345,5,65380,173,17,NULL,"0,00",31:36.0,5IUVAJGIYX9DJKF5X7MM
1346,6,88292,397,23,NULL,"0,00",35:51.3,XRTETZXVCZPWBHTQ8KZ3
1347,11,3313,189,1,NULL,"0,00",43:10.9,2SKXIJAI73SBV8Q0GGJJ
1348,12,13114,37,4,NULL,"0,00",26:09.2,LXKH82LFOMMJ6VY9HAGM
1349,2,66901,55,17,NULL,"0,00",00:02.5,5VWKF83QR3GKAGU0GAGP
1350,11,26579,8,7,NULL,"0,00",01:12.5,IH6SPDRQZ63WAG2NWTUI
1351,4,75339,303,20,NULL,"0,00",29:59.2,WI6YVE3810ZX9MEQSPUB
1352,13,22347,113,6,NULL,"0,00",44:16.6,SXCN00SCJHM6DMYZTTZN
1353,9,2416,239,1,NULL,"0,00",10:49.8,X54Y0TOW43Z7P4KTAVDB
1354,15,1692,265,1,NULL,"0,00",51:34.0,HJDRW0FQYWVNHVR8OZ64
1355,6,26970,365,7,NULL,"0,00",40:55.1,FDMYNIE6JYLCLFMR74T8
1356,8,30264,344,8,0.2,"0,00",13:56.1,674K88SKLW66F25QS8I1
1357,2,54753,118,14,NULL,"0,00",30:39.1,EX9AVF5HGUDVA86HEF9L
1358,9,86830,72,22,NULL,"0,00",06:33.3,X2E56DH0FWB7LR9U9CTN
1359,6,90098,203,23,NULL,"0,00",57:19.6,41TB5TY8DS9FZHVU5P2O
1360,1,67054,84,17,NULL,"0,00",05:52.5,1Y2OPHXM53FXIS0LU0JI
1361,4,4494,413,2,NULL,"0,00",35:32.9,241RMAEZ4MRZM33QMFC1
