,ProductID,Quantity,Discount,SalesDate,SalesTime
2254016,291,11,0.0,63,1439
2254180,291,23,0.0,71,371
2255207,291,15,0.0,75,745
2255584,291,4,0.0,92,700
2256743,291,18,0.0,57,477
2256766,291,22,0.2,10,812
2257628,291,18,0.0,126,557
2257863,291,16,0.0,36,680
2258149,291,20,0.0,76,407
2258641,291,11,0.2,121,402
2258853,291,7,0.0,83,1075
2258992,291,22,0.0,31,918
2259105,291,1,0.0,30,684
2260123,291,23,0.0,22,72
2260730,291,16,0.0,81,654
2261959,291,12,0.2,57,630
2262316,291,20,0.1,18,297
2262782,291,18,0.0,31,479
2263198,291,11,0.0,70,171
2263381,291,13,0.0,39,1050
2263683,291,12,0.1,36,289
2263781,291,19,0.2,92,636
2265369,291,17,0.1,5,864
2266054,291,21,0.0,120,417
2267231,291,10,0.0,123,453
2267543,291,6,0.0,51,6
2267715,291,22,0.0,93,966
2271265,291,5,0.0,0,194
2271683,291,20,0.0,95,1372
2272192,291,5,0.0,47,362
2272885,291,15,0.0,79,840
2273083,291,9,0.0,34,629
2273127,291,14,0.0,45,680
2273267,291,16,0.0,22,1069
2273614,291,23,0.0,15,821
2274687,291,14,0.2,120,262
2275353,291,24,0.0,43,1316
2275519,291,13,0.0,108,1117
2277201,291,7,0.0,112,470
2277440,291,3,0.0,91,1182
2277505,291,12,0.1,2,629
2277617,291,6,0.0,70,800
2277875,291,15,0.2,11,1124
2278571,291,18,0.0,103,1192
2278827,291,10,0.0,9,513
2279613,291,21,0.0,127,662
2280246,291,25,0.0,84,707
2281349,291,5,0.0,25,709
2281482,291,22,0.0,42,626
2283707,291,21,0.0,62,1098
2284073,291,12,0.0,121,708
2284497,291,9,0.0,116,1261
2284966,291,15,0.2,82,26
2285136,291,20,0.0,17,791
2286907,291,3,0.0,94,933
2287899,291,19,0.0,75,457
2288081,291,15,0.0,14,1060
2288338,291,12,0.0,101,1252
2289431,291,2,0.0,108,306
2289466,291,4,0.1,95,575
2289645,291,1,0.2,17,246
2290382,291,20,0.1,114,804
2290417,291,24,0.0,115,649
2290574,291,5,0.0,91,35
2291573,291,13,0.0,73,285
2291974,291,10,0.2,24,1394
2292087,291,7,0.0,91,598
2292306,291,4,0.0,2,1348
2292307,291,3,0.1,71,834
2292388,291,12,0.1,22,269
2293584,291,17,0.0,14,1325
2293783,291,7,0.1,38,731
2294675,291,25,0.0,25,126
2297256,291,11,0.0,65,813
2297431,291,22,0.0,97,500
2297668,291,12,0.0,106,810
2298417,291,22,0.0,50,896
2298512,291,11,0.0,117,567
2299140,291,24,0.0,118,1116
2299768,291,7,0.0,45,219
2299951,291,11,0.0,11,254
2301180,291,14,0.0,70,1040
2301290,291,12,0.1,98,106
2302123,291,8,0.0,46,1318
2302140,291,3,0.0,5,629
2302596,291,3,0.0,30,123
2303368,291,8,0.0,31,597
2303391,291,19,0.0,30,762
2303533,291,3,0.2,65,899
2303602,291,8,0.0,40,1366
2303729,291,2,0.0,53,203
2303959,291,15,0.0,1,1316
2304041,291,1,0.0,86,674
2304088,291,5,0.0,27,644
2304867,291,16,0.0,29,331
2305125,291,2,0.0,117,110
2305416,291,1,0.0,15,274
2305579,291,1,0.0,77,550
2306220,291,8,0.0,79,1282
2307534,291,21,0.0,107,1114
2309070,291,20,0.0,110,1193
2309348,291,7,0.0,25,228
2309796,291,23,0.0,58,944
2310044,291,5,0.0,114,592
2310168,291,2,0.0,125,1294
2310400,291,10,0.2,35,302
2310702,291,8,0.0,108,890
2310960,291,17,0.2,23,1348
2311986,291,17,0.0,63,1160
2312158,291,5,0.0,20,954
2312644,291,15,0.0,87,1040
2312992,291,1,0.0,123,307
2313341,291,10,0.0,69,137
2313631,291,10,0.0,44,1016
2314098,291,1,0.0,77,547
2315235,291,24,0.0,56,763
2315831,291,22,0.0,20,414
2316208,291,7,0.0,69,300
2316275,291,17,0.2,98,39
2316342,291,4,0.0,7,1051
2316495,291,15,0.0,72,1431
2316951,291,1,0.0,19,804
2317086,291,17,0.1,102,638
2317270,291,9,0.0,91,830
2317310,291,7,0.0,48,389
2317334,291,19,0.0,19,1416
2318388,291,25,0.0,12,720
2318751,291,11,0.1,70,1209
2318863,291,7,0.0,128,64
2318954,291,21,0.0,93,1106
2319060,291,7,0.0,29,622
2319564,291,25,0.0,85,174
2319583,291,2,0.0,57,58
2319899,291,17,0.0,93,992
2320251,291,6,0.0,102,350
2320458,291,15,0.0,48,425
2321749,291,13,0.0,7,120
2322416,291,2,0.0,96,134
2322640,291,15,0.0,86,237
2322712,291,11,0.1,62,1407
2323132,291,13,0.1,49,341
2324147,291,11,0.0,62,38
2324184,291,22,0.0,29,1398
2325164,291,19,0.2,22,500
2325266,291,15,0.0,4,363
2326046,291,1,0.0,9,872
2326177,291,11,0.0,88,1091
2326588,291,20,0.0,55,1172
2326695,291,20,0.0,63,1329
2326733,291,15,0.0,83,643
2327117,291,3,0.0,80,347
2327577,291,12,0.1,128,1024
2327915,291,25,0.2,125,180
2328316,291,19,0.0,60,1235
2328851,291,3,0.0,102,688
2329316,291,17,0.0,58,1063
2329397,291,17,0.0,37,973
2329415,291,2,0.0,96,941
2329431,291,15,0.1,75,1041
2329539,291,18,0.0,1,939
2330149,291,6,0.0,92,740
2330694,291,25,0.0,11,618
2331002,291,10,0.2,61,60
2331289,291,3,0.0,43,477
2332528,291,12,0.0,53,1344
2333112,291,11,0.0,63,481
2333753,291,3,0.0,0,376
2334698,291,18,0.0,15,1350
2334852,291,17,0.0,74,1104
2334951,291,7,0.0,62,524
2335223,291,4,0.0,102,1369
2335684,291,20,0.0,42,825
2335901,291,18,0.0,24,143
2336258,291,22,0.0,72,1006
2338356,291,4,0.0,78,760
2339812,291,18,0.1,71,973
2340089,291,1,0.0,77,460
2340608,291,25,0.0,85,624
2341027,291,20,0.0,47,389
2341165,291,16,0.1,114,1107
2342428,291,22,0.0,89,347
2342612,291,17,0.0,102,212
2342635,291,22,0.0,111,933
2342929,291,21,0.0,20,1213
2344261,291,21,0.0,67,211
2344688,291,18,0.0,91,579
2344785,291,2,0.0,53,1195
2344846,291,3,0.0,120,1207
2345714,291,24,0.0,65,674
2345733,291,10,0.0,106,1080
2345772,291,22,0.0,126,1250
2346376,291,3,0.0,90,657
2346578,291,8,0.0,62,919
2347060,291,6,0.0,101,62
2347101,291,13,0.0,96,1383
2349747,291,15,0.0,6,906
2349945,291,4,0.0,62,62
2350161,291,8,0.0,95,524
2350311,291,17,0.1,126,1338
2350332,291,18,0.0,38,1130
2351190,291,8,0.0,31,351
2351572,291,2,0.0,22,415
2351591,291,21,0.0,76,1049
2351852,291,13,0.0,15,357
2352104,291,20,0.2,3,55
2352351,291,18,0.2,118,1313
2352410,291,11,0.0,64,298
2353431,291,4,0.0,89,1064
2354066,291,19,0.2,123,828
2354143,291,5,0.2,115,153
2354196,291,8,0.0,118,1363
2354758,291,7,0.0,119,505
2355057,291,21,0.0,73,1291
2355443,291,18,0.0,7,918
2355518,291,5,0.1,122,559
2356235,291,19,0.0,0,1240
2356539,291,24,0.0,62,894
2356725,291,12,0.0,1,1046
2356840,291,7,0.0,56,1251
2357338,291,8,0.0,10,948
2358408,291,7,0.0,92,1170
2359096,291,17,0.0,51,580
2359354,291,15,0.0,115,1262
2360293,291,2,0.0,40,995
2360345,291,25,0.1,9,315
2360932,291,25,0.0,50,418
2361758,291,12,0.0,21,824
2362081,291,25,0.0,81,44
2362156,291,19,0.0,61,382
2362661,291,8,0.0,125,1307
2363492,291,23,0.0,95,949
2363859,291,12,0.0,116,1175
2363960,291,7,0.1,106,1346
2364165,291,19,0.2,12,1088
2364278,291,6,0.1,79,812
2364384,291,19,0.0,88,56
2364387,291,20,0.0,25,324
2364968,291,24,0.0,25,590
2365040,291,24,0.1,95,1116
2365077,291,15,0.0,66,874
2365350,291,4,0.0,90,400
2365766,291,18,0.0,38,499
2365800,291,13,0.0,47,859
2365932,291,8,0.0,80,1306
2366904,291,2,0.0,75,830
2367431,291,22,0.0,60,1423
2368090,291,8,0.2,34,1168
2368149,291,6,0.0,24,1394
2369005,291,24,0.0,2,1354
2369533,291,7,0.0,72,137
2370276,291,1,0.1,3,1306
2371016,291,2,0.2,100,1280
2371205,291,2,0.0,65,692
2372229,291,22,0.0,114,634
2372313,291,21,0.0,24,1197
2373401,291,23,0.0,88,505
2374175,291,10,0.0,49,234
2374309,291,1,0.0,72,697
2374648,291,8,0.2,10,1045
2374774,291,10,0.0,95,946
2374978,291,6,0.0,73,345
2375286,291,16,0.0,48,1217
2376228,291,17,0.0,114,1095
2376543,291,25,0.0,45,523
2377194,291,12,0.0,49,509
2377585,291,9,0.2,40,898
2377748,291,10,0.0,119,840
2378041,291,8,0.0,106,1360
2378245,291,20,0.0,72,999
2378396,291,22,0.2,125,232
2378991,291,18,0.0,64,279
2379280,291,11,0.0,95,764
2379307,291,2,0.2,62,239
2379449,291,1,0.0,26,908
2379556,291,7,0.0,69,1036
2380465,291,20,0.2,96,727
2380991,291,16,0.2,10,379
2381047,291,5,0.0,64,333
2381611,291,11,0.0,55,957
2381702,291,16,0.0,38,365
2382425,291,14,0.1,56,179
2382441,291,7,0.0,24,417
2384376,291,12,0.0,48,916
2384872,291,23,0.2,3,1076
2385384,291,4,0.0,29,1034
2386626,291,3,0.0,127,993
2387446,291,17,0.0,55,919
2387528,291,1,0.0,79,318
2387533,291,19,0.0,14,188
2387954,291,22,0.1,115,1025
2388485,291,18,0.0,3,749
2388752,291,22,0.0,109,1035
2389834,291,15,0.0,5,350
2389876,291,12,0.0,100,930
2390157,291,17,0.0,55,1005
2390165,291,9,0.0,93,731
2390892,291,4,0.0,105,105
2391085,291,3,0.2,98,3
2391326,291,25,0.0,87,684
2391359,291,6,0.0,4,275
2391441,291,12,0.0,66,184
2391574,291,10,0.0,51,992
2391775,291,7,0.1,64,162
2392021,291,18,0.0,53,279
2392431,291,1,0.1,61,201
2392480,291,14,0.1,86,580
2392949,291,21,0.0,50,1408
2393157,291,11,0.0,72,1340
2393403,291,16,0.0,108,1091
2393733,291,12,0.2,123,271
2393745,291,14,0.0,121,1314
2394488,291,19,0.0,12,529
2394503,291,17,0.1,121,346
2396835,291,16,0.0,2,785
2397446,291,6,0.0,76,1313
2397771,291,15,0.0,126,954
2398405,291,16,0.0,3,320
2399098,291,15,0.0,45,242
2399132,291,7,0.0,19,1081
2400259,291,16,0.0,118,1015
2400940,291,6,0.0,49,1111
2401635,291,3,0.0,56,1423
2402146,291,8,0.0,120,555
2402888,291,18,0.0,20,707
2402997,291,1,0.0,6,1106
2404214,291,16,0.0,33,265
2404721,291,9,0.0,94,637
2405097,291,7,0.0,27,443
2405964,291,18,0.0,43,854
2405975,291,24,0.1,49,1080
2406086,291,1,0.0,74,1047
2406613,291,16,0.0,97,651
2407102,291,14,0.0,48,747
2407653,291,23,0.0,55,1392
2408008,291,7,0.1,52,1234
2408852,291,16,0.0,82,1089
2409794,291,14,0.0,42,919
2410176,291,7,0.0,122,913
2411517,291,5,0.0,83,328
2411935,291,11,0.0,1,172
2412280,291,23,0.0,51,694
2412314,291,17,0.0,13,903
2413198,291,22,0.1,48,1039
2414009,291,21,0.0,81,280
2414204,291,21,0.0,30,668
2414447,291,19,0.0,119,648
2416403,291,19,0.0,67,721
2416580,291,13,0.2,45,1192
2417171,291,3,0.0,43,1343
2417707,291,20,0.0,78,875
2418827,291,7,0.0,100,1324
2419376,291,24,0.0,87,567
2419664,291,16,0.2,127,716
2420135,291,18,0.0,123,898
2420830,291,17,0.0,18,346
2420925,291,23,0.0,115,795
2421182,291,12,0.1,78,841
2421456,291,21,0.0,52,1099
2421824,291,7,0.1,87,735
2422074,291,10,0.1,88,90
2422195,291,19,0.0,28,107
2422904,291,14,0.0,40,1103
2422998,291,2,0.0,116,568
2423009,291,4,0.0,51,1319
2424463,291,24,0.0,104,365
2425322,291,10,0.0,97,1180
2425461,291,23,0.0,30,842
2425650,291,14,0.1,68,1088
2425679,291,25,0.0,20,385
2426235,291,4,0.0,27,745
2427813,291,12,0.2,127,456
2428322,291,7,0.0,103,760
2428369,291,9,0.0,10,287
2428518,291,3,0.0,34,370
2428568,291,7,0.0,18,1389
2428982,291,16,0.0,55,830
2429150,291,8,0.0,111,68
2429336,291,19,0.0,59,1024
2429875,291,23,0.0,42,728
2430410,291,11,0.0,34,948
2430416,291,4,0.0,91,1261
2430491,291,15,0.0,98,789
2430938,291,15,0.0,36,878
2431234,291,14,0.0,61,321
2431313,291,1,0.1,100,732
2431317,291,12,0.0,66,752
2431720,291,15,0.0,127,1357
2431878,291,9,0.0,43,336
2432563,291,25,0.0,90,663
2432766,291,9,0.0,31,351
2432794,291,23,0.0,86,49
2432798,291,7,0.0,20,171
2432896,291,16,0.0,39,520
2433156,291,8,0.0,124,709
2433396,291,15,0.0,93,202
2433862,291,24,0.0,61,1249
2435257,291,11,0.0,124,74
2435676,291,14,0.0,18,502
2437020,291,24,0.0,111,485
2437175,291,20,0.2,25,657
2437885,291,23,0.1,67,1036
2438742,291,12,0.0,108,307
2438991,291,13,0.0,122,1184
2439174,291,1,0.0,115,1382
2439831,291,3,0.0,112,380
2440556,291,20,0.0,24,638
2440699,291,22,0.0,102,995
2440886,291,5,0.0,1,767
2440967,291,25,0.0,48,795
2441069,291,11,0.0,74,960
2441425,291,5,0.0,15,649
2441485,291,19,0.0,11,722
2442302,291,7,0.0,22,767
2442513,291,15,0.0,56,1215
2442785,291,19,0.1,62,1127
2443227,291,6,0.0,50,1008
2444656,291,2,0.0,12,530
2444868,291,7,0.0,30,1257
2445103,291,9,0.0,74,255
2445246,291,19,0.0,51,295
2445403,291,7,0.0,111,899
2446785,291,11,0.0,76,707
2447036,291,11,0.0,6,245
2449893,291,17,0.0,24,601
2450367,291,14,0.0,80,909
2450552,291,25,0.0,62,1001
2451428,291,21,0.0,117,847
2451686,291,8,0.0,102,17
2451767,291,1,0.0,93,183
2451887,291,23,0.0,87,1353
2452154,291,13,0.0,86,392
2452284,291,7,0.0,91,121
2452366,291,9,0.0,93,1016
2452624,291,2,0.0,36,1393
2453202,291,3,0.0,100,715
2453494,291,6,0.0,44,406
2454319,291,6,0.2,45,492
2454503,291,5,0.0,18,922
2454736,291,4,0.0,50,1388
2454794,291,18,0.0,52,121
2455429,291,15,0.0,111,262
2455915,291,3,0.0,109,1224
2457303,291,9,0.0,98,1280
2457403,291,18,0.0,61,746
2457668,291,21,0.0,90,637
2457978,291,6,0.2,51,394
2458265,291,3,0.0,34,1311
2458470,291,23,0.0,83,707
2458605,291,15,0.2,73,406
2459072,291,2,0.0,116,760
2459212,291,3,0.1,116,484
2459476,291,25,0.0,72,170
2459887,291,13,0.2,2,377
2460068,291,11,0.0,33,1394
2460254,291,9,0.0,122,483
2460280,291,13,0.1,108,385
2461453,291,25,0.0,68,479
2461570,291,10,0.0,106,887
2461846,291,18,0.0,98,1433
2462426,291,25,0.0,76,857
2463361,291,8,0.2,116,749
2465492,291,20,0.0,46,85
2465917,291,17,0.0,95,158
2466050,291,11,0.0,15,743
2466165,291,9,0.1,27,1143
2466935,291,8,0.0,17,87
2467231,291,1,0.0,99,980
2467281,291,10,0.0,95,129
2467380,291,2,0.2,0,665
2468098,291,6,0.0,102,1217
2468695,291,20,0.0,65,345
2470338,291,17,0.0,73,623
2471278,291,18,0.0,36,258
2471577,291,12,0.0,115,576
2471637,291,13,0.0,43,259
2471723,291,11,0.0,54,487
2471904,291,12,0.0,110,839
2472217,291,15,0.0,126,345
2473030,291,20,0.0,30,706
2473679,291,7,0.0,25,559
2473878,291,17,0.0,115,1162
2474279,291,25,0.1,49,489
2474289,291,2,0.0,27,1352
2474372,291,19,0.0,25,119
2474577,291,5,0.1,79,784
2475218,291,6,0.0,81,791
2475272,291,6,0.0,47,1025
2475865,291,2,0.0,93,594
2477418,291,11,0.0,14,575
2477822,291,10,0.0,74,1288
2479309,291,20,0.0,109,664
2479441,291,6,0.0,15,44
2479867,291,8,0.0,109,1077
2480048,291,25,0.0,27,784
2480514,291,25,0.0,127,871
2480619,291,4,0.1,103,275
2481050,291,5,0.2,71,538
2481727,291,24,0.0,104,1406
2481967,291,16,0.1,119,1394
2482635,291,9,0.0,53,489
2483217,291,12,0.1,68,614
2484371,291,17,0.0,80,575
2485270,291,5,0.2,54,127
2486121,291,10,0.0,67,1269
2486923,291,2,0.0,77,274
2487182,291,7,0.0,108,871
2487199,291,3,0.0,52,68
2487247,291,14,0.0,122,1393
2488725,291,24,0.1,82,1319
2488985,291,13,0.0,55,348
2489281,291,4,0.0,56,1019
2490128,291,7,0.0,17,792
2490699,291,15,0.0,12,1325
2492231,291,2,0.0,28,491
2492246,291,12,0.0,54,229
2492578,291,12,0.0,42,764
2493097,291,22,0.0,64,755
2493235,291,22,0.2,51,1338
2493835,291,15,0.0,111,919
2494071,291,17,0.0,9,1093
2494377,291,7,0.0,73,1258
2494856,291,22,0.0,40,507
2494970,291,11,0.2,92,793
2495012,291,15,0.0,96,94
2495054,291,13,0.0,6,530
2495741,291,25,0.0,13,610
2496110,291,7,0.0,94,1121
2496196,291,3,0.0,95,530
2496828,291,18,0.2,3,1109
2497226,291,15,0.0,57,371
2497507,291,7,0.0,78,1085
2497585,291,18,0.2,90,762
2497875,291,4,0.0,104,1371
2499268,291,6,0.2,57,1027
2499425,291,9,0.0,73,631
2499718,291,23,0.0,120,322
2499786,291,21,0.2,121,1026
2500215,291,25,0.2,52,1370
2500382,291,19,0.0,80,1103
2501294,291,7,0.0,102,38
2503523,291,6,0.1,95,83
2504192,291,1,0.1,32,545
2504291,291,2,0.0,33,1155
2504721,291,19,0.0,34,197
2504883,291,15,0.0,106,359
2504929,291,19,0.0,1,238
2505027,291,6,0.2,113,76
2505327,291,13,0.0,27,1062
2506902,291,5,0.0,74,1254
2507163,291,20,0.2,23,508
2507739,291,19,0.0,67,72
2507909,291,17,0.1,70,1407
2508285,291,3,0.0,123,1071
2508467,291,22,0.0,0,430
2508662,291,14,0.0,55,82
2508689,291,1,0.0,105,1307
2508733,291,10,0.0,78,1274
2508952,291,1,0.0,77,1192
2509513,291,17,0.0,82,623
2512728,291,14,0.1,109,1281
2512829,291,19,0.0,30,598
2512893,291,22,0.0,89,57
2513056,291,9,0.0,20,1434
2513123,291,25,0.1,45,1155
2513911,291,18,0.0,12,920
2514204,291,2,0.0,37,47
2514259,291,2,0.0,123,307
2514384,291,8,0.1,92,1137
2514394,291,18,0.1,57,930
2515167,291,20,0.0,11,25
2515182,291,25,0.1,83,1313
2516148,291,22,0.0,41,1345
2516452,291,12,0.2,26,288
2516996,291,25,0.2,33,1134
2517459,291,18,0.0,46,891
2518038,291,19,0.0,116,905
2518853,291,23,0.1,42,100
2520176,291,7,0.2,106,91
2520719,291,8,0.0,86,1435
2521377,291,15,0.0,39,288
2522118,291,5,0.0,125,120
2522130,291,10,0.0,76,895
2522457,291,17,0.0,13,783
2523167,291,16,0.0,9,343
2523515,291,4,0.0,115,124
2523854,291,14,0.0,91,559
2524365,291,15,0.0,18,996
2524366,291,25,0.0,23,728
2524369,291,1,0.0,91,609
2524810,291,13,0.0,47,28
2524977,291,12,0.0,96,59
2525812,291,24,0.0,81,872
2525870,291,14,0.2,11,685
2527244,291,5,0.0,34,1289
2527548,291,4,0.0,95,613
2528709,291,13,0.0,112,842
2529571,291,10,0.0,10,254
2529815,291,3,0.0,120,921
2529873,291,6,0.0,24,1075
2530623,291,16,0.2,67,861
2531460,291,10,0.2,46,825
2531614,291,8,0.0,68,240
2532127,291,12,0.0,43,373
2532330,291,9,0.0,35,103
2534255,291,6,0.0,40,1224
2534540,291,16,0.0,108,715
2535681,291,6,0.0,84,944
2536153,291,24,0.0,10,917
2536539,291,6,0.0,127,1070
2536925,291,9,0.0,19,378
2537269,291,18,0.0,92,376
2537519,291,5,0.0,64,1406
2538157,291,8,0.0,15,415
2538859,291,12,0.2,19,771
2538989,291,25,0.0,22,1206
2539123,291,18,0.0,64,913
2540720,291,11,0.0,77,400
2540745,291,16,0.0,35,188
2540878,291,15,0.0,59,869
2541234,291,21,0.1,92,365
2541436,291,14,0.0,37,159
2541633,291,11,0.0,117,707
2541840,291,19,0.1,43,726
2543144,291,8,0.0,111,1417
2543411,291,22,0.0,32,814
2544024,291,5,0.0,80,620
2544077,291,1,0.0,59,1018
2544151,291,25,0.2,26,888
2544610,291,18,0.2,90,533
2544741,291,24,0.0,31,399
2545845,291,25,0.0,106,473
2545921,291,13,0.0,108,292
2546070,291,4,0.0,41,273
2546398,291,22,0.0,52,1320
2546657,291,21,0.0,49,10
2546891,291,4,0.0,17,1063
2548272,291,8,0.0,51,480
2550156,291,14,0.0,69,819
2551134,291,23,0.0,56,264
2551136,291,18,0.0,84,1174
2551197,291,2,0.0,104,638
2551679,291,14,0.2,125,1402
2552973,291,10,0.2,90,1326
2553241,291,7,0.2,55,378
2553300,291,3,0.0,26,1039
2554266,291,3,0.0,110,772
2554349,291,11,0.0,124,424
2557466,291,17,0.0,120,678
2557477,291,21,0.2,75,1316
2557725,291,5,0.0,72,648
2558811,291,23,0.0,21,1355
2559082,291,3,0.2,30,557
2559230,291,9,0.0,80,444
2560012,291,20,0.0,107,1294
2561234,291,16,0.0,18,888
2561574,291,19,0.0,46,538
2561583,291,17,0.2,55,78
2562407,291,11,0.0,5,1128
2562486,291,23,0.0,52,283
2563794,291,25,0.0,43,1050
2564890,291,11,0.0,108,1432
2565587,291,25,0.0,77,87
2566086,291,10,0.0,95,1256
2566477,291,6,0.0,16,1226
2566610,291,19,0.0,21,275
2567211,291,11,0.1,101,609
2567341,291,13,0.0,29,83
2567495,291,16,0.1,119,391
2567945,291,24,0.2,84,473
2568218,291,12,0.1,5,798
2568679,291,17,0.0,76,640
2568874,291,13,0.0,116,1124
2569167,291,10,0.0,128,1282
2569511,291,17,0.0,13,492
2570164,291,2,0.1,30,224
2570302,291,12,0.0,32,894
2570481,291,16,0.0,55,145
2570662,291,4,0.0,92,932
2571187,291,6,0.0,112,587
2572687,291,8,0.0,17,821
2572752,291,16,0.0,11,1369
2572863,291,17,0.0,117,975
2573312,291,3,0.0,50,899
2574262,291,5,0.0,89,829
2574454,291,3,0.0,64,537
2574603,291,25,0.2,48,203
2574703,291,16,0.0,27,186
2575785,291,24,0.0,30,625
2576118,291,15,0.0,17,113
2576339,291,12,0.0,93,475
2576880,291,8,0.2,112,1304
2576967,291,13,0.0,89,868
2577396,291,16,0.0,62,1431
2578602,291,16,0.0,22,278
2579439,291,21,0.2,4,343
2579596,291,25,0.2,19,1068
2579854,291,11,0.0,6,650
2580634,291,1,0.0,108,663
2580693,291,2,0.1,17,699
2580939,291,24,0.1,94,204
2581167,291,8,0.0,123,992
2581270,291,2,0.0,97,822
2583107,291,6,0.0,44,671
2583198,291,22,0.0,39,629
2583262,291,2,0.0,39,1416
2583516,291,2,0.0,40,273
2584024,291,25,0.0,112,757
2584096,291,14,0.0,83,134
2584358,291,16,0.0,91,1093
2584686,291,12,0.0,11,950
2584915,291,11,0.0,6,221
2585229,291,4,0.2,72,1412
2585348,291,14,0.0,25,414
2585411,291,25,0.0,70,1258
2585581,291,18,0.0,97,1011
2586094,291,12,0.1,43,1161
2586387,291,12,0.0,0,535
2586456,291,11,0.0,0,468
2586852,291,16,0.1,19,678
2587174,291,3,0.0,112,1260
2587886,291,13,0.2,14,695
2588052,291,24,0.0,76,1304
2588107,291,4,0.1,116,1329
2588378,291,13,0.0,68,579
2588431,291,20,0.0,14,440
2588509,291,10,0.2,84,1044
2589042,291,18,0.0,67,1359
2589204,291,25,0.0,115,558
2589251,291,10,0.0,39,500
2589277,291,16,0.0,76,0
2589285,291,8,0.0,36,1347
2589331,291,4,0.0,60,275
2589811,291,14,0.0,69,199
2590741,291,3,0.0,23,985
2592645,291,7,0.0,92,870
2593021,291,18,0.0,83,255
2593393,291,15,0.2,102,1392
2593407,291,13,0.0,38,64
2593717,291,17,0.0,124,830
2594132,291,14,0.0,46,198
2594242,291,25,0.0,4,1405
2594309,291,14,0.0,56,1111
2595365,291,12,0.0,34,276
2595409,291,3,0.0,17,344
2595423,291,4,0.0,86,790
2595481,291,22,0.0,65,1318
2595703,291,25,0.0,69,1234
2596425,291,11,0.0,95,1430
2597040,291,14,0.0,71,850
2597790,291,13,0.0,39,928
2598132,291,18,0.2,86,316
2598753,291,1,0.2,40,164
2599028,291,7,0.0,100,1067
2599550,291,6,0.0,59,159
2599619,291,19,0.2,125,1358
2601206,291,24,0.0,127,6
2602309,291,20,0.0,40,489
2602440,291,3,0.0,25,266
2602534,291,9,0.0,42,1368
2603288,291,2,0.0,119,979
2603764,291,24,0.0,5,97
2603773,291,15,0.0,111,553
2604998,291,16,0.0,19,1020
2605067,291,18,0.0,118,897
2605105,291,12,0.0,41,187
2605158,291,1,0.0,27,76
2605458,291,14,0.0,27,318
2605545,291,22,0.0,21,279
2605763,291,17,0.0,82,1109
2606133,291,1,0.2,74,1415
2606273,291,23,0.0,122,966
2606368,291,11,0.1,94,801
2606825,291,19,0.2,34,1354
2607051,291,7,0.0,98,1410
2607067,291,3,0.0,37,1334
2607100,291,3,0.0,69,1074
2607636,291,12,0.0,96,451
2607660,291,13,0.0,48,1303
2607893,291,21,0.0,79,177
2608673,291,8,0.0,98,63
2608853,291,1,0.0,33,144
2609056,291,16,0.0,42,980
2609403,291,25,0.0,110,1229
2609480,291,23,0.0,60,595
2609930,291,18,0.0,39,636
2610573,291,22,0.0,10,853
2610732,291,2,0.0,28,225
2611463,291,20,0.0,82,283
2612385,291,4,0.2,89,1284
2613359,291,21,0.0,69,1174
2613543,291,19,0.2,67,1186
2614009,291,18,0.0,69,1046
2614108,291,1,0.0,117,133
2614849,291,25,0.0,10,83
2614891,291,9,0.2,13,1284
2615410,291,7,0.0,112,1193
2615567,291,1,0.0,57,22
2615630,291,8,0.0,58,1231
2616379,291,1,0.0,78,405
2617484,291,3,0.0,63,151
2618063,291,6,0.0,50,506
2618916,291,18,0.0,66,970
2620372,291,16,0.0,34,28
2620574,291,19,0.1,88,1070
2621999,291,21,0.0,65,27
2622881,291,15,0.0,48,1325
2624782,291,14,0.0,5,1296
2625641,291,18,0.0,15,1247
2626000,291,23,0.0,55,1050
2626196,291,12,0.2,119,1369
2626694,291,8,0.0,121,1187
2628546,291,4,0.0,24,332
2628555,291,16,0.0,124,696
2629061,291,25,0.0,85,384
2629194,291,13,0.2,118,471
2629269,291,3,0.0,65,360
2629652,291,3,0.0,81,424
2630584,291,2,0.0,104,1413
2631298,291,2,0.0,56,820
2631880,291,8,0.0,108,1084
2632506,291,25,0.0,13,152
2632928,291,14,0.0,16,1243
2632990,291,24,0.0,117,222
2633574,291,13,0.0,117,33
2634169,291,21,0.0,123,420
2634557,291,18,0.1,10,376
2635638,291,11,0.0,6,350
2636475,291,13,0.0,70,105
2636736,291,15,0.0,9,929
2637150,291,19,0.1,99,1240
2637425,291,6,0.0,113,1201
2638321,291,19,0.0,86,1350
2638360,291,2,0.0,16,333
2638793,291,4,0.0,18,842
2638998,291,13,0.0,40,768
2639106,291,17,0.0,18,196
2639589,291,20,0.0,46,1244
2640255,291,23,0.1,34,137
2641728,291,10,0.0,85,293
2641738,291,19,0.0,11,804
2642878,291,2,0.0,113,740
2643095,291,7,0.0,56,1302
2643811,291,25,0.0,28,644
2644334,291,16,0.0,97,1121
2644716,291,24,0.0,21,1088
2644930,291,25,0.0,30,351
2645877,291,1,0.0,120,754
2646383,291,4,0.0,5,1184
2648004,291,24,0.1,5,140
2649323,291,24,0.0,72,808
2649382,291,3,0.0,89,1191
2649587,291,4,0.2,36,196
2649752,291,23,0.1,60,784
2649977,291,22,0.0,46,1154
2650526,291,5,0.0,5,722
2651557,291,22,0.0,45,852
