Quantity,Discount,SalesDate,SalesTime
17,0,58,1063
17,0,37,973
2,0,96,941
15,0.1,75,1041
18,0,1,939
6,0,92,740
25,0,11,618
10,0.2,61,60
3,0,43,477
12,0,53,1344
11,0,63,481
3,0,0,376
18,0,15,1350
17,0,74,1104
7,0,62,524
4,0,102,1369
20,0,42,825
18,0,24,143
22,0,72,1006
4,0,78,760
18,0.1,71,973
1,0,77,460
25,0,85,624
20,0,47,389
16,0.1,114,1107
22,0,89,347
17,0,102,212
22,0,111,933
21,0,20,1213
21,0,67,211
18,0,91,579
2,0,53,1195
3,0,120,1207
24,0,65,674
10,0,106,1080
22,0,126,1250
3,0,90,657
8,0,62,919
6,0,101,62
13,0,96,1383
15,0,6,906
4,0,62,62
8,0,95,524
17,0.1,126,1338
18,0,38,1130
8,0,31,351
2,0,22,415
21,0,76,1049
13,0,15,357
20,0.2,3,55
18,0.2,118,1313
11,0,64,298
4,0,89,1064
19,0.2,123,828
5,0.2,115,153
8,0,118,1363
7,0,119,505
21,0,73,1291
18,0,7,918
5,0.1,122,559
19,0,0,1240
24,0,62,894
12,0,1,1046
7,0,56,1251
8,0,10,948
7,0,92,1170
17,0,51,580
15,0,115,1262
2,0,40,995
25,0.1,9,315
25,0,50,418
12,0,21,824
25,0,81,44
19,0,61,382
8,0,125,1307
23,0,95,949
12,0,116,1175
7,0.1,106,1346
19,0.2,12,1088
6,0.1,79,812
19,0,88,56
20,0,25,324
24,0,25,590
24,0.1,95,1116
15,0,66,874
4,0,90,400
18,0,38,499
13,0,47,859
8,0,80,1306
2,0,75,830
22,0,60,1423
8,0.2,34,1168
6,0,24,1394
24,0,2,1354
7,0,72,137
1,0.1,3,1306
2,0.2,100,1280
2,0,65,692
22,0,114,634
21,0,24,1197
23,0,88,505
10,0,49,234
1,0,72,697
8,0.2,10,1045
10,0,95,946
6,0,73,345
16,0,48,1217
17,0,114,1095
25,0,45,523
12,0,49,509
9,0.2,40,898
10,0,119,840
8,0,106,1360
20,0,72,999
22,0.2,125,232
18,0,64,279
11,0,95,764
2,0.2,62,239
1,0,26,908
7,0,69,1036
20,0.2,96,727
16,0.2,10,379
5,0,64,333
11,0,55,957
16,0,38,365
14,0.1,56,179
7,0,24,417
12,0,48,916
23,0.2,3,1076
4,0,29,1034
3,0,127,993
17,0,55,919
1,0,79,318
19,0,14,188
22,0.1,115,1025
18,0,3,749
22,0,109,1035
15,0,5,350
12,0,100,930
17,0,55,1005
9,0,93,731
4,0,105,105
3,0.2,98,3
25,0,87,684
6,0,4,275
12,0,66,184
10,0,51,992
7,0.1,64,162
18,0,53,279
1,0.1,61,201
14,0.1,86,580
21,0,50,1408
11,0,72,1340
16,0,108,1091
12,0.2,123,271
14,0,121,1314
19,0,12,529
17,0.1,121,346
16,0,2,785
6,0,76,1313
15,0,126,954
16,0,3,320
15,0,45,242
7,0,19,1081
16,0,118,1015
6,0,49,1111
3,0,56,1423
8,0,120,555
18,0,20,707
1,0,6,1106
16,0,33,265
9,0,94,637
7,0,27,443
18,0,43,854
24,0.1,49,1080
1,0,74,1047
16,0,97,651
14,0,48,747
23,0,55,1392
7,0.1,52,1234
16,0,82,1089
14,0,42,919
7,0,122,913
5,0,83,328
11,0,1,172
23,0,51,694
17,0,13,903
22,0.1,48,1039
21,0,81,280
21,0,30,668
19,0,119,648
19,0,67,721
13,0.2,45,1192
3,0,43,1343
20,0,78,875
7,0,100,1324
24,0,87,567
16,0.2,127,716
18,0,123,898
17,0,18,346
23,0,115,795
12,0.1,78,841
21,0,52,1099
7,0.1,87,735
10,0.1,88,90
19,0,28,107
14,0,40,1103
2,0,116,568
4,0,51,1319
24,0,104,365
10,0,97,1180
23,0,30,842
14,0.1,68,1088
25,0,20,385
4,0,27,745
12,0.2,127,456
7,0,103,760
9,0,10,287
3,0,34,370
7,0,18,1389
16,0,55,830
8,0,111,68
19,0,59,1024
23,0,42,728
11,0,34,948
4,0,91,1261
15,0,98,789
15,0,36,878
14,0,61,321
1,0.1,100,732
12,0,66,752
15,0,127,1357
9,0,43,336
25,0,90,663
9,0,31,351
23,0,86,49
7,0,20,171
16,0,39,520
8,0,124,709
15,0,93,202
24,0,61,1249
11,0,124,74
14,0,18,502
24,0,111,485
20,0.2,25,657
23,0.1,67,1036
12,0,108,307
13,0,122,1184
1,0,115,1382
3,0,112,380
20,0,24,638
22,0,102,995
5,0,1,767
25,0,48,795
11,0,74,960
5,0,15,649
19,0,11,722
7,0,22,767
15,0,56,1215
19,0.1,62,1127
6,0,50,1008
2,0,12,530
7,0,30,1257
9,0,74,255
19,0,51,295
7,0,111,899
11,0,76,707
11,0,6,245
17,0,24,601
14,0,80,909
25,0,62,1001
21,0,117,847
8,0,102,17
1,0,93,183
23,0,87,1353
13,0,86,392
7,0,91,121
9,0,93,1016
2,0,36,1393
3,0,100,715
6,0,44,406
6,0.2,45,492
5,0,18,922
4,0,50,1388
18,0,52,121
15,0,111,262
3,0,109,1224
9,0,98,1280
18,0,61,746
21,0,90,637
6,0.2,51,394
3,0,34,1311
23,0,83,707
15,0.2,73,406
2,0,116,760
3,0.1,116,484
25,0,72,170
13,0.2,2,377
11,0,33,1394
9,0,122,483
13,0.1,108,385
25,0,68,479
10,0,106,887
18,0,98,1433
25,0,76,857
8,0.2,116,749
20,0,46,85
17,0,95,158
11,0,15,743
9,0.1,27,1143
8,0,17,87
1,0,99,980
10,0,95,129
2,0.2,0,665
6,0,102,1217
20,0,65,345
17,0,73,623
18,0,36,258
12,0,115,576
13,0,43,259
11,0,54,487
12,0,110,839
15,0,126,345
20,0,30,706
7,0,25,559
17,0,115,1162
25,0.1,49,489
2,0,27,1352
19,0,25,119
5,0.1,79,784
6,0,81,791
6,0,47,1025
2,0,93,594
11,0,14,575
10,0,74,1288
20,0,109,664
6,0,15,44
8,0,109,1077
25,0,27,784
25,0,127,871
4,0.1,103,275
5,0.2,71,538
24,0,104,1406
16,0.1,119,1394
9,0,53,489
12,0.1,68,614
17,0,80,575
5,0.2,54,127
10,0,67,1269
2,0,77,274
7,0,108,871
3,0,52,68
14,0,122,1393
24,0.1,82,1319
13,0,55,348
4,0,56,1019
7,0,17,792
15,0,12,1325
2,0,28,491
12,0,54,229
12,0,42,764
22,0,64,755
22,0.2,51,1338
15,0,111,919
17,0,9,1093
7,0,73,1258
22,0,40,507
11,0.2,92,793
15,0,96,94
13,0,6,530
25,0,13,610
7,0,94,1121
3,0,95,530
18,0.2,3,1109
15,0,57,371
7,0,78,1085
18,0.2,90,762
4,0,104,1371
6,0.2,57,1027
9,0,73,631
23,0,120,322
21,0.2,121,1026
25,0.2,52,1370
19,0,80,1103
7,0,102,38
6,0.1,95,83
1,0.1,32,545
2,0,33,1155
19,0,34,197
15,0,106,359
19,0,1,238
6,0.2,113,76
13,0,27,1062
5,0,74,1254
20,0.2,23,508
19,0,67,72
17,0.1,70,1407
3,0,123,1071
22,0,0,430
14,0,55,82
1,0,105,1307
10,0,78,1274
1,0,77,1192
17,0,82,623
14,0.1,109,1281
19,0,30,598
22,0,89,57
9,0,20,1434
25,0.1,45,1155
18,0,12,920
2,0,37,47
2,0,123,307
8,0.1,92,1137
18,0.1,57,930
20,0,11,25
25,0.1,83,1313
22,0,41,1345
12,0.2,26,288
25,0.2,33,1134
18,0,46,891
19,0,116,905
23,0.1,42,100
7,0.2,106,91
8,0,86,1435
15,0,39,288
5,0,125,120
10,0,76,895
17,0,13,783
16,0,9,343
4,0,115,124
14,0,91,559
15,0,18,996
25,0,23,728
1,0,91,609
13,0,47,28
12,0,96,59
24,0,81,872
14,0.2,11,685
5,0,34,1289
4,0,95,613
13,0,112,842
10,0,10,254
3,0,120,921
6,0,24,1075
16,0.2,67,861
10,0.2,46,825
8,0,68,240
12,0,43,373
9,0,35,103
6,0,40,1224
16,0,108,715
6,0,84,944
24,0,10,917
6,0,127,1070
9,0,19,378
18,0,92,376
5,0,64,1406
8,0,15,415
12,0.2,19,771
25,0,22,1206
18,0,64,913
11,0,77,400
16,0,35,188
15,0,59,869
21,0.1,92,365
14,0,37,159
11,0,117,707
19,0.1,43,726
8,0,111,1417
22,0,32,814
5,0,80,620
1,0,59,1018
25,0.2,26,888
18,0.2,90,533
24,0,31,399
25,0,106,473
13,0,108,292
4,0,41,273
22,0,52,1320
21,0,49,10
4,0,17,1063
8,0,51,480
14,0,69,819
23,0,56,264
18,0,84,1174
2,0,104,638
14,0.2,125,1402
10,0.2,90,1326
7,0.2,55,378
3,0,26,1039
3,0,110,772
11,0,124,424
17,0,120,678
21,0.2,75,1316
5,0,72,648
23,0,21,1355
3,0.2,30,557
9,0,80,444
20,0,107,1294
16,0,18,888
19,0,46,538
17,0.2,55,78
11,0,5,1128
23,0,52,283
25,0,43,1050
11,0,108,1432
25,0,77,87
10,0,95,1256
6,0,16,1226
19,0,21,275
11,0.1,101,609
13,0,29,83
16,0.1,119,391
24,0.2,84,473
12,0.1,5,798
17,0,76,640
13,0,116,1124
10,0,128,1282
17,0,13,492
2,0.1,30,224
12,0,32,894
16,0,55,145
4,0,92,932
6,0,112,587
8,0,17,821
16,0,11,1369
17,0,117,975
3,0,50,899
5,0,89,829
3,0,64,537
25,0.2,48,203
16,0,27,186
24,0,30,625
15,0,17,113
12,0,93,475
8,0.2,112,1304
13,0,89,868
16,0,62,1431
16,0,22,278
21,0.2,4,343
25,0.2,19,1068
11,0,6,650
1,0,108,663
2,0.1,17,699
24,0.1,94,204
8,0,123,992
2,0,97,822
6,0,44,671
22,0,39,629
2,0,39,1416
2,0,40,273
25,0,112,757
14,0,83,134
16,0,91,1093
12,0,11,950
11,0,6,221
4,0.2,72,1412
14,0,25,414
25,0,70,1258
18,0,97,1011
12,0.1,43,1161
12,0,0,535
11,0,0,468
16,0.1,19,678
3,0,112,1260
13,0.2,14,695
24,0,76,1304
4,0.1,116,1329
13,0,68,579
20,0,14,440
10,0.2,84,1044
18,0,67,1359
25,0,115,558
10,0,39,500
16,0,76,0
8,0,36,1347
4,0,60,275
14,0,69,199
3,0,23,985
7,0,92,870
18,0,83,255
15,0.2,102,1392
13,0,38,64
17,0,124,830
14,0,46,198
25,0,4,1405
14,0,56,1111
12,0,34,276
3,0,17,344
4,0,86,790
22,0,65,1318
25,0,69,1234
11,0,95,1430
14,0,71,850
13,0,39,928
18,0.2,86,316
1,0.2,40,164
7,0,100,1067
6,0,59,159
19,0.2,125,1358
24,0,127,6
20,0,40,489
3,0,25,266
9,0,42,1368
2,0,119,979
24,0,5,97
15,0,111,553
16,0,19,1020
18,0,118,897
12,0,41,187
1,0,27,76
14,0,27,318
22,0,21,279
17,0,82,1109
1,0.2,74,1415
23,0,122,966
11,0.1,94,801
19,0.2,34,1354
7,0,98,1410
3,0,37,1334
3,0,69,1074
12,0,96,451
13,0,48,1303
21,0,79,177
8,0,98,63
1,0,33,144
16,0,42,980
25,0,110,1229
23,0,60,595
18,0,39,636
22,0,10,853
2,0,28,225
20,0,82,283
4,0.2,89,1284
21,0,69,1174
19,0.2,67,1186
18,0,69,1046
1,0,117,133
25,0,10,83
9,0.2,13,1284
7,0,112,1193
1,0,57,22
8,0,58,1231
1,0,78,405
3,0,63,151
6,0,50,506
18,0,66,970
16,0,34,28
19,0.1,88,1070
21,0,65,27
15,0,48,1325
14,0,5,1296
18,0,15,1247
23,0,55,1050
12,0.2,119,1369
8,0,121,1187
4,0,24,332
16,0,124,696
25,0,85,384
13,0.2,118,471
3,0,65,360
3,0,81,424
2,0,104,1413
2,0,56,820
8,0,108,1084
25,0,13,152
14,0,16,1243
24,0,117,222
13,0,117,33
21,0,123,420
18,0.1,10,376
11,0,6,350
13,0,70,105
15,0,9,929
19,0.1,99,1240
6,0,113,1201
19,0,86,1350
2,0,16,333
4,0,18,842
13,0,40,768
17,0,18,196
20,0,46,1244
23,0.1,34,137
10,0,85,293
19,0,11,804
2,0,113,740
7,0,56,1302
25,0,28,644
16,0,97,1121
24,0,21,1088
25,0,30,351
1,0,120,754
4,0,5,1184
24,0.1,5,140
24,0,72,808
3,0,89,1191
4,0.2,36,196
23,0.1,60,784
22,0,46,1154
5,0,5,722
22,0,45,852
24,0,80,1225
23,0,90,415
3,0,37,522
11,0,44,1389
19,0,25,358
7,0,117,717
6,0,5,233
19,0,41,108
20,0,100,419
25,0,39,236
11,0,77,158
16,0.2,111,441
12,0,63,1204
9,0,120,95
19,0.2,35,252
6,0,61,419
8,0,45,33
22,0.1,16,81
8,0,61,1366
17,0,51,639
7,0,44,602
13,0,10,1291
24,0,105,870
3,0,127,1192
19,0.2,91,1291
7,0,54,309
19,0.1,85,560
6,0,66,342
15,0,16,814
3,0,0,1286
18,0,5,1150
12,0,25,520
21,0,65,699
7,0.1,42,581
23,0.2,59,1438
13,0,52,1265
25,0.2,90,1430
5,0,89,282
18,0.1,85,494
7,0,21,1224
7,0,63,128
24,0.2,57,276
5,0,76,605
11,0.2,3,3
6,0.2,82,247
5,0,99,649
8,0,120,206
8,0,12,886
5,0,93,791
22,0,109,671
2,0.1,2,213
8,0,43,327
6,0.1,75,906
21,0,66,864
3,0,29,841
9,0,78,610
6,0.2,100,426
1,0,123,90
12,0.1,22,915
24,0,11,214
25,0,113,688
18,0,116,635
10,0.1,126,1224
20,0.1,81,943
22,0.2,29,305
16,0,63,1436
20,0,106,802
25,0,64,237
14,0,36,589
24,0,83,1233
21,0,63,565
5,0,7,1114
12,0.1,116,247
13,0,10,688
24,0,100,1240
19,0,46,1132
2,0,127,429
14,0,123,425
11,0,116,480
13,0,59,361
24,0,14,121
7,0,24,931
10,0.1,26,427
19,0,16,1367
23,0,118,5
11,0.1,24,1074
3,0,2,1023
7,0,31,1273
19,0,95,936
7,0,49,981
23,0.1,42,302
12,0,59,875
11,0.2,123,1012
18,0,49,509
11,0,121,332
7,0,60,443
22,0,118,1099
13,0,76,1359
12,0,126,1125
19,0,123,1131
17,0.1,28,966
1,0,85,318
15,0,13,1090
1,0,26,101
14,0.1,56,698
23,0,125,149
20,0,36,108
20,0,39,211
19,0.2,127,855
19,0.2,57,434
14,0.1,35,251
24,0,120,342
3,0,70,387
25,0,31,368
18,0,79,1303
19,0,13,205
1,0,91,1121
22,0.2,109,209
24,0.1,69,1085
7,0,51,882
13,0,45,1114
12,0.2,56,891
25,0,8,96
18,0,35,1382
25,0,114,909
12,0,84,774
12,0,49,36
5,0.1,102,269
15,0,78,746
1,0,49,615
25,0.2,117,1276
13,0,112,1190
23,0,65,175
4,0,96,1413
15,0,110,79
14,0,43,480
16,0,33,339
24,0.2,115,305
11,0,61,1132
8,0,77,819
15,0,120,788
20,0.2,61,1225
24,0,6,1143
16,0,56,769
15,0,2,501
14,0,36,597
5,0,77,938
17,0.2,116,1247
20,0,24,151
2,0,8,686
2,0,126,308
1,0,6,632
9,0.2,109,1141
17,0.1,87,236
17,0.2,84,897
1,0.1,114,950
5,0,106,861
23,0,65,1009
19,0,111,660
4,0,58,757
24,0.2,115,818
23,0,65,119
9,0,104,515
22,0,36,366
2,0,52,1370
4,0,48,163
11,0,7,1155
20,0,96,763
7,0,2,466
7,0,50,73
24,0,89,1190
3,0,47,1395
11,0,55,160
6,0,5,1165
25,0,85,88
20,0,63,702
24,0,27,562
21,0,59,608
11,0,120,293
14,0,80,292
12,0,60,768
16,0,112,35
5,0,52,384
15,0,75,1066
14,0.2,92,1284
20,0,50,1187
16,0,99,39
8,0,32,868
13,0.2,77,972
22,0,124,970
4,0,115,221
15,0,120,805
9,0,67,941
18,0,105,537
24,0,9,36
10,0.2,105,862
23,0.2,55,601
15,0.2,74,117
10,0,4,69
11,0.2,117,1270
24,0,50,1428
12,0,3,1245
19,0,63,870
18,0,5,11
18,0,35,331
23,0,1,521
14,0.1,11,1160
2,0.2,42,1072
6,0,31,820
12,0.1,114,809
21,0,30,173
7,0,76,901
16,0,1,654
15,0,89,452
11,0,50,907
5,0,13,844
6,0,9,1286
1,0,113,278
25,0,17,192
12,0.2,126,708
7,0,67,649
7,0,6,802
4,0,115,1421
11,0,75,230
17,0,110,408
1,0,124,1217
22,0,116,1356
13,0,71,16
12,0,48,1101
10,0,110,695
17,0,91,1335
19,0,89,1075
15,0.2,126,1438
17,0,123,1331
11,0,35,836
20,0,117,385
9,0,24,1346
6,0,82,713
8,0,21,198
22,0,104,1187
6,0,97,1184
17,0,92,1340
2,0.2,32,1154
23,0,54,1311
3,0,73,748
20,0,71,1137
22,0,7,89
1,0,30,1052
4,0,32,473
22,0,57,901
9,0,106,822
14,0,6,1287
1,0,63,630
12,0,122,698
11,0,100,22
5,0,72,1122
1,0,36,317
21,0,99,634
3,0,73,900
7,0,69,376
13,0.2,72,1111
3,0,46,1307
4,0,93,1161
20,0,56,520
11,0,60,1367
23,0.2,26,427
13,0,51,852
2,0,123,1261
21,0,14,1212
1,0,19,959
3,0,104,410
25,0,43,1344
12,0.1,12,992
22,0,103,407
11,0,75,815
11,0,88,680
23,0,107,784
11,0,103,214
25,0,69,331
20,0,88,1423
2,0,62,2
4,0,37,399
22,0,115,780
10,0,126,821
17,0,106,1357
6,0,13,1404
16,0.2,116,730
6,0,56,735
12,0,126,800
3,0,106,943
7,0,104,1434
16,0,66,1116
21,0,101,1433
7,0,2,1427
19,0,26,56
13,0.1,67,14
16,0.2,32,1436
5,0,98,1172
17,0,19,1296
25,0,44,1193
11,0,26,963
1,0,73,987
25,0,11,658
13,0,51,379
10,0.2,108,981
14,0,23,615
1,0,113,16
24,0,21,293
7,0,94,281
17,0,16,1057
3,0,28,1021
6,0.1,127,825
9,0,120,412
14,0,53,77
16,0,123,1084
10,0.2,2,325
19,0,94,629
21,0,94,926
8,0,115,763
12,0.2,13,159
12,0,44,965
3,0,53,1122
10,0,35,1074
12,0,66,858
17,0,127,598
6,0,126,338
10,0,10,784
10,0,46,240
1,0.2,119,1412
19,0.1,102,685
7,0,74,54
23,0,67,115
10,0,38,34
5,0,19,1029
5,0,117,406
9,0,120,493
15,0,23,291
13,0.2,8,319
1,0,115,592
9,0,106,381
19,0,103,1361
14,0,48,1073
25,0.2,26,1045
7,0,68,339
15,0,112,300
3,0,61,1096
18,0.2,7,901
18,0,107,1187
17,0.2,33,1314
12,0,111,69
1,0.1,103,1087
10,0,125,1119
24,0.2,32,1045
22,0,123,908
20,0,61,290
3,0.1,5,940
9,0,44,1258
16,0,89,1024
9,0,104,898
2,0,16,581
19,0,79,1096
10,0,122,731
9,0,87,1139
9,0,114,686
2,0,87,846
2,0,22,925
17,0,81,132
16,0,38,749
18,0,79,102
18,0.2,46,493
22,0,32,61
16,0,103,62
4,0,55,351
24,0.2,14,944
25,0,5,211
9,0,119,167
19,0,57,15
22,0,84,1143
22,0,3,87
6,0,44,569
10,0.1,8,1206
19,0,103,57
12,0.2,111,745
17,0,97,412
16,0,110,532
5,0,38,936
16,0,59,737
18,0,125,1364
8,0,74,1004
21,0,77,1322
13,0,80,487
11,0.2,96,817
8,0,63,477
10,0,56,961
8,0,113,429
3,0,109,1050
6,0,37,1385
3,0,47,1409
5,0,39,651
20,0,1,891
23,0,81,209
8,0,20,1350
24,0,5,972
15,0.1,62,1396
2,0.2,35,1245
23,0,65,438
1,0,33,771
14,0,68,114
21,0,96,988
21,0.1,126,515
3,0,61,510
15,0.1,55,790
2,0,80,1110
17,0,12,230
5,0,120,229
8,0,90,39
12,0,34,92
23,0.1,51,1025
19,0,100,490
23,0.2,95,1178
11,0,14,533
22,0,83,1344
22,0,61,394
17,0,41,1053
4,0,50,1291
15,0.2,95,48
14,0,37,1396
2,0,81,506
23,0,61,893
22,0.2,126,495
20,0,2,231
12,0.1,19,1286
13,0,10,956
6,0,83,230
7,0,32,169
8,0,77,1113
4,0,114,1163
3,0.1,77,888
11,0.2,63,640
13,0,89,0
22,0,4,1433
18,0,119,1053
17,0,44,1150
15,0.2,48,652
22,0,8,70
16,0,66,644
3,0,117,481
18,0.1,10,526
24,0,117,0
21,0,66,471
10,0,74,1398
18,0,24,546
13,0.2,28,1219
24,0,86,460
6,0.1,40,21
17,0,6,485
23,0,115,358
18,0,83,1110
9,0,30,216
19,0,24,728
22,0,122,1370
11,0,106,1257
21,0,106,708
1,0,31,759
6,0.2,35,119
20,0,68,84
4,0,34,1407
1,0,88,755
12,0,100,998
23,0,78,867
3,0.1,74,1336
17,0,124,871
3,0.1,76,520
20,0.1,15,1304
10,0.1,78,548
1,0,93,961
6,0,36,710
9,0,21,1034
3,0,82,542
19,0,109,112
20,0,33,300
13,0.2,34,1145
8,0.1,81,804
23,0,23,1139
20,0,126,1110
22,0,78,1240
7,0.2,39,922
2,0.1,31,270
20,0,115,252
23,0.2,66,376
24,0,81,1087
10,0,42,520
10,0.2,8,483
21,0,55,386
17,0,58,35
13,0,88,611
14,0,0,722
11,0,29,53
16,0,18,916
17,0,43,1065
11,0,1,159
16,0,16,52
12,0,79,361
3,0.1,4,583
7,0,85,619
12,0.1,59,1066
7,0,7,959
16,0,24,238
19,0,86,231
13,0,128,1053
1,0.1,10,1145
12,0.2,12,904
2,0,83,1173
9,0,28,6
3,0,99,890
14,0,95,869
4,0,15,1321
18,0,89,1366
5,0,18,703
15,0,48,692
24,0,20,98
9,0,45,696
5,0,38,985
21,0,69,249
6,0,108,821
12,0,103,1053
5,0,74,815
22,0,121,788
4,0.2,38,823
7,0.1,102,104
10,0,77,330
11,0,66,248
13,0,110,1381
3,0,70,502
13,0,84,1381
17,0,75,964
4,0.2,14,49
5,0,40,542
1,0.1,6,855
15,0,18,108
2,0.2,71,1007
1,0,82,336
15,0,5,58
2,0.2,27,1424
14,0,89,587
15,0,58,1224
21,0,1,1339
3,0,34,1073
17,0,61,1091
18,0,53,1195
16,0.2,89,165
2,0,49,398
9,0,88,170
22,0,51,1136
24,0,49,1401
1,0.2,109,916
5,0,6,1434
7,0,70,120
25,0,53,254
3,0,98,105
1,0,81,195
14,0.2,45,970
15,0.2,127,782
18,0,99,1091
19,0,71,736
7,0,65,1209
22,0,20,1268
3,0.2,43,1282
14,0,20,558
8,0,100,588
19,0,0,283
25,0,84,1171
18,0,58,983
15,0,59,384
20,0,25,392
12,0,41,1037
25,0,112,676
21,0,5,1181
2,0.2,120,891
10,0,37,1346
20,0,118,1118
12,0,32,204
10,0,126,629
13,0,95,123
11,0,13,1331
20,0,10,349
3,0,28,688
19,0,23,70
2,0,111,719
17,0.1,93,863
2,0,96,60
25,0,24,95
9,0,31,797
1,0.1,7,1169
23,0,122,279
18,0,30,890
25,0,19,514
18,0,127,438
18,0.1,47,1200
15,0,68,1261
25,0,111,175
3,0.1,93,256
9,0,77,1362
19,0,114,1241
3,0.2,57,1225
17,0,30,883
1,0,17,218
2,0,121,466
1,0.2,72,739
9,0.2,127,1219
15,0,65,1253
12,0.2,20,27
6,0,108,564
15,0,29,388
8,0,42,445
22,0,35,351
5,0,9,101
4,0,14,44
7,0.1,30,1063
12,0.1,75,237
23,0,76,149
22,0.1,124,640
22,0,26,204
19,0,58,399
12,0,118,860
6,0,122,238
20,0,58,1363
12,0.2,5,377
18,0,66,96
21,0,94,1004
20,0.2,37,181
16,0,49,934
16,0.2,96,33
18,0,56,1105
5,0,76,1288
23,0.2,17,648
13,0,78,1176
23,0,62,1366
20,0.2,93,644
4,0,94,534
12,0,114,21
23,0,1,508
24,0,68,135
9,0,27,1245
23,0.1,32,1010
5,0,88,433
6,0,15,889
9,0,9,553
3,0,22,802
10,0,39,185
12,0.1,96,56
5,0,116,440
17,0,101,210
11,0,27,261
20,0,0,545
11,0,120,698
19,0,14,404
23,0,23,638
8,0,50,1112
1,0,32,1431
15,0,101,708
10,0,62,303
10,0.2,89,1241
21,0,59,1158
12,0,65,1376
16,0,114,1170
2,0,3,975
23,0,117,541
18,0.2,33,523
10,0,95,1244
11,0.2,52,243
8,0,39,420
23,0,114,504
10,0,66,685
24,0,69,1326
14,0.1,121,835
21,0,114,61
13,0,66,491
7,0,81,345
17,0,126,257
6,0,72,490
4,0,16,1176
25,0,83,613
11,0.2,2,831
20,0,128,146
9,0,49,377
22,0,16,1292
11,0,59,670
19,0.2,126,1405
25,0,88,949
10,0,28,746
9,0.1,34,444
18,0,101,798
23,0.1,104,786
16,0.1,91,1142
18,0,111,1345
16,0,56,949
24,0,126,240
12,0,115,84
11,0,9,980
19,0,41,953
12,0.1,94,804
6,0.1,113,1241
10,0.2,43,1439
10,0,9,2
25,0,3,1040
20,0,35,1384
1,0.1,97,840
2,0,46,942
20,0,111,390
24,0,3,880
23,0.2,34,354
9,0,104,936
25,0,38,692
6,0,70,1073
12,0,80,999
19,0,6,946
9,0,104,225
2,0,91,797
22,0,85,1019
21,0,23,823
23,0,122,771
17,0,99,137
11,0,52,479
6,0,46,470
5,0,116,779
23,0.1,96,1173
7,0.1,4,209
3,0,120,514
12,0,91,1067
8,0,110,387
7,0,105,701
17,0,22,11
15,0,119,1439
12,0.2,101,563
9,0,23,430
6,0.2,51,836
12,0,58,186
1,0.2,18,646
7,0,109,1352
17,0,57,566
9,0,78,1243
21,0,4,118
21,0,42,372
21,0,56,1183
11,0,71,1185
24,0,38,985
18,0.2,87,1202
7,0,68,360
19,0,43,515
3,0,93,666
18,0,125,370
18,0,121,1072
2,0.1,80,477
18,0,15,1200
10,0.2,50,1149
9,0,102,186
3,0,84,777
13,0,39,903
22,0,47,538
16,0,70,249
5,0,115,243
4,0.2,44,318
8,0,58,1201
10,0,63,1162
1,0,101,1196
16,0,93,1051
11,0,65,60
25,0.2,40,1200
4,0,39,706
25,0,3,266
9,0,115,545
10,0,72,1144
3,0.2,103,737
4,0,99,1020
8,0,65,908
9,0,116,167
18,0,105,1232
5,0,94,1359
25,0,106,364
4,0,128,1320
12,0,55,1385
24,0,116,577
18,0,56,316
2,0,33,1420
7,0,49,1013
10,0,50,1240
17,0,50,935
13,0.1,39,1256
23,0.2,106,1361
20,0,93,8
2,0.2,123,651
11,0.1,128,1408
13,0.1,44,753
19,0,30,539
5,0.2,75,89
4,0.1,27,842
21,0,80,553
6,0.1,26,390
7,0,22,228
11,0,10,124
18,0,86,1012
6,0,51,1432
23,0.1,91,50
7,0,41,158
5,0,65,555
25,0,99,870
4,0,72,1403
21,0.2,115,1089
21,0,66,1323
20,0,13,974
15,0,12,777
17,0,100,95
6,0.1,71,1065
3,0,5,769
13,0,19,1320
9,0,73,495
9,0,5,247
20,0,8,117
11,0.1,114,986
1,0,53,919
24,0,115,1432
20,0.2,13,811
7,0,88,853
14,0,108,163
15,0.2,84,942
7,0,8,371
4,0,32,449
18,0,95,1171
12,0,53,1256
18,0,114,1102
6,0,36,1282
13,0,108,761
8,0,47,194
23,0,46,488
18,0,8,916
5,0,28,237
11,0,103,1144
8,0,59,1344
2,0,50,887
21,0,34,936
11,0,38,636
10,0.1,111,1092
18,0.1,91,1084
25,0,14,467
8,0,12,570
17,0,68,415
18,0,70,413
18,0,45,413
19,0,91,295
5,0,113,297
7,0,6,255
21,0.1,123,1023
16,0,49,1065
14,0,43,505
15,0,110,1437
24,0,69,1393
16,0,62,1204
24,0,59,389
9,0,56,99
3,0,32,752
11,0,16,970
8,0,46,138
18,0,8,202
19,0,122,422
4,0,115,1001
17,0,102,1152
15,0,108,566
14,0,52,1271
8,0,123,1278
16,0,24,811
25,0,57,59
9,0,52,1310
11,0,63,711
7,0.1,66,235
19,0,7,602
1,0.1,35,1154
7,0,56,540
19,0,54,1158
11,0.2,25,152
25,0,20,9
4,0,60,297
5,0,0,924
18,0,85,725
15,0,61,274
19,0,121,42
2,0,65,110
5,0,14,995
14,0,123,94
17,0,54,26
16,0,73,493
19,0,82,313
21,0,101,825
20,0.1,71,1274
6,0.2,68,1058
5,0,81,126
1,0,55,1076
22,0,13,1197
23,0,113,138
22,0,90,859
20,0.2,107,225
1,0.1,39,514
23,0,57,76
